date,Spot price,Demand,Lignite,Gas,Coal,Hydro Pump,Hydro R-o-R,Hydro Res,Nuclear,Solar,Wind Offshore,Wind Onshore,Net Imports,Residual load,RES_pen
2022-10-03 00:00:00,181.83800000000002,43222.12,9582.84,2145.666,2790.0119999999997,135.964,2022.488,74.01199999999999,4023.0199999999995,0.0,5271.378,17531.591999999997,-5707.156,20419.150000000005,52.75763891266786
2022-10-03 01:00:00,162.504,41480.15,9441.328,2093.626,3001.5840000000003,82.488,2014.6080000000002,78.866,4024.9339999999997,0.0,5251.836,16941.494,-5354.1,19286.820000000003,53.50349504522042
2022-10-03 02:00:00,140.064,40262.826,9292.626,2162.004,3255.12,15.202000000000002,1999.3919999999998,90.662,4029.4739999999997,0.0,4583.682,17141.112,-5704.526,18538.032,53.957449484544384
2022-10-03 03:00:00,137.496,40313.448,8644.51,2382.45,3582.47,0.434,1972.578,74.78399999999999,4031.8360000000002,0.0,4113.838000000001,17182.634,-5319.632,19016.976,52.827215374879366
2022-10-03 04:00:00,137.922,40890.816,8509.155999999999,2910.712,4018.578,145.522,1950.75,94.136,4035.612,0.0,3377.404,16386.829999999998,-4867.956,21126.582000000002,48.33416383766956
2022-10-03 05:00:00,133.75799999999998,40021.428,9174.186,3058.91,4419.464,466.51399999999995,1942.7400000000002,108.21399999999998,4031.786,0.0,3276.244,15517.820000000002,-6051.262000000001,21227.363999999998,46.960003526111066
2022-10-03 06:00:00,166.652,40361.424,9406.428,3080.136,6075.1720000000005,868.278,1937.4540000000002,155.49200000000002,4030.4139999999998,0.002,3511.888,15112.126,-8146.778,21737.408,46.14310932141542
2022-10-03 07:00:00,203.028,41375.94,9136.516,3085.478,6889.306,4582.314,1920.5400000000002,287.62399999999997,4036.6879999999996,188.24200000000002,3201.866,14344.448,-9802.988000000001,23641.384000000002,42.86200144335089
2022-10-03 08:00:00,204.36,43855.988,9686.068000000001,3077.048,7171.082,5249.808,1896.9299999999998,334.4,4040.9339999999997,2806.484,2937.454,12932.516,-10400.956,25179.533999999996,42.585869915871015
2022-10-03 09:00:00,163.376,47438.954,9801.35,3082.496,7474.623999999999,3696.554,1886.9099999999999,322.33599999999996,4049.2940000000003,8176.75,3012.3559999999998,11677.866,-9606.338,24571.981999999996,48.20294309187341
2022-10-03 10:00:00,140.332,50178.556,10043.653999999999,3087.4,6440.237999999999,2024.114,1886.1259999999997,238.92800000000003,4043.918,14090.066,2765.88,11683.594000000001,-9938.022,21639.015999999992,56.87596908926595
2022-10-03 11:00:00,97.5,51740.44,10078.224,3022.302,4943.452,193.56199999999998,1882.618,123.102,4018.0,18675.886,2709.504,12396.586,-8880.806,17958.464000000007,65.29124220822241
2022-10-03 12:00:00,86.304,54066.136,10169.08,3043.852,4218.256,18.4,1871.5400000000002,245.81199999999998,4022.9260000000004,20203.066,2533.614,13262.524,-8446.342,18066.932,66.58364489002876
2022-10-03 13:00:00,76.392,52178.814,10207.668,3010.242,3921.9900000000002,184.946,1874.4540000000002,209.63600000000002,4030.566,19250.416,2634.9440000000004,13538.184,-9862.401999999998,16755.269999999997,67.88874887037487
2022-10-03 14:00:00,68.686,51076.43000000001,10088.14,3012.254,4078.9380000000006,10.884,1887.212,190.888,4030.388,17261.21,2479.0,13471.194,-8898.804,17865.026000000013,65.02295481497042
2022-10-03 15:00:00,78.378,49174.936,10103.82,3017.4900000000002,4868.236,234.692,1892.2400000000002,261.57599999999996,4032.392,14414.39,2158.648,12565.7,-9178.286,20036.198,59.255263697750415
2022-10-03 16:00:00,113.10799999999999,48278.270000000004,10434.66,2889.998,6349.6900000000005,910.6120000000001,1878.4560000000001,286.952,4028.254,10256.198,1868.4560000000001,11446.454,-8000.75,24707.162000000004,48.82343132842166
2022-10-03 17:00:00,198.82999999999998,48752.306,10698.48,2976.096,7660.794,2684.102,1865.2540000000001,244.202,4029.03,5057.86,1677.982,9457.630000000001,-5417.532,32558.833999999995,33.21580726868592
2022-10-03 18:00:00,316.152,49962.35799999999,11232.573999999999,3165.6580000000004,8287.742,5829.606,1851.562,169.086,4029.35,926.824,1439.2440000000001,8241.358,-3335.536,39354.93199999999,21.230835422139208
